catid,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32,layer33,layer34,layer35,layer36,layer37,layer38,layer39,layer40
cat0586,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0587,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0588,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0589,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0590,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0591,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0592,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0593,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0594,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0595,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0596,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0597,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0598,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0599,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0600,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0601,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0602,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0603,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0604,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0605,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0606,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0607,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0608,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0609,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0610,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0611,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0612,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0613,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0614,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0615,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0616,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0617,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0618,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0619,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0620,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0621,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0622,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0623,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0624,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0625,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0626,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0627,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0628,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0629,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0630,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0631,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0632,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0633,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0634,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0635,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0636,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0637,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0638,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0639,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0640,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0641,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0642,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0643,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0644,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0645,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0646,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0647,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0648,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0649,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0650,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0651,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0652,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0653,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0654,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0655,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0656,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0657,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0658,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0659,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0660,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0661,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0662,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0663,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0664,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0665,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0667,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0668,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0669,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0670,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0671,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0672,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0673,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0674,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0675,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0676,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0677,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0678,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0679,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0680,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0681,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0682,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0683,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0684,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0685,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0686,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0687,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0688,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0689,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0690,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0691,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0692,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0693,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0694,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0695,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0696,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0697,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0698,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0699,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0700,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0701,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0702,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0703,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0704,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0705,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0706,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0707,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0708,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0709,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0710,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0711,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0712,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0713,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0714,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0715,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0716,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0717,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0718,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0719,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0720,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0721,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0722,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0723,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0724,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0725,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0726,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0727,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0728,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0729,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0730,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0731,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0732,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0733,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0734,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0735,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0736,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0737,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0738,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0739,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0740,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0741,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0742,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0743,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0744,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0745,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0746,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0747,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0748,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0749,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0750,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0751,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0752,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0753,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0754,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0755,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0756,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0757,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0758,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0759,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0760,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0761,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0762,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0763,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0764,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0765,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0766,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0767,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0768,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0769,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0770,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0771,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0772,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0773,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0774,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0775,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0776,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0777,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0778,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0779,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0780,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0781,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0782,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0783,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0784,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0785,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0786,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0787,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0788,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0789,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0790,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0791,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0792,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0793,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0794,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0795,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0796,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0797,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0798,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0799,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0800,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0801,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0802,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0803,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0804,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0805,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0806,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0807,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0808,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0809,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0810,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0811,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0812,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0813,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0814,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0815,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0816,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0817,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0818,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0819,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0820,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0821,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0822,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0823,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0824,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0825,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0826,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0827,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0828,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0829,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0830,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0831,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0832,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0833,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0834,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0835,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0836,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0837,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0838,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0839,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0840,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0841,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0842,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0843,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0844,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0845,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0846,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0847,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0848,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0849,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0850,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0851,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0852,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0853,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0854,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0855,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0856,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0857,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0858,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0859,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0860,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0861,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0862,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0863,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0864,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0865,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0866,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0867,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0868,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0869,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0870,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0871,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0872,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0873,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0874,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0875,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0876,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0877,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0878,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0879,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0880,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0881,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0882,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0883,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0884,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0885,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
